1	0.0593553609
2	0.0475313783
3	0.0208656082
4	0.0271365693
5	0.0291277133
6	0.0330154901
7	0.0345946507
8	0.0257256682
9	0.0414309542
10	0.0435447753
11	0.0207814562
12	0.0240733349
13	0.0322912850
14	0.0346207189
15	0.0322327099
16	0.0287863805
17	0.0284855476
18	0.0347763614
19	0.0356314348
20	0.0335647731
21	0.0264056245
22	0.0291581454
23	0.0303878841
24	0.0284102084
25	0.0323388792
26	0.0263068019
27	0.0249697496
28	0.0253473241
29	0.0277149252
30	0.0293249317
31	0.0319685778
32	0.0251041391
33	0.0288744030
34	0.0412885274
35	0.0260546115
36	0.0269116174
37	0.0260061571
38	0.0261000573
39	0.0393412030
40	0.0372756824
41	0.0230314114
42	0.0322968629
43	0.0342137580
44	0.0394666991
45	0.0220544221
46	0.0207918605
47	0.0243248754
48	0.0276777475
49	0.0259692311
50	0.0244011020
51	0.0238186552
52	0.0197158916
53	0.0182958843
54	0.0190765867
55	0.0193382704
56	0.0212116089
57	0.0228901201
58	0.0242572689
59	0.0242746777
60	0.0228468826
61	0.0213661913
62	0.0213639138
63	0.0209800833
64	0.0210069487
65	0.0206642744
66	0.0222366886
67	0.0191611801
68	0.0308041496
69	0.0319645143
70	0.0320967017
71	0.0380997012
72	0.0360466768
73	0.0310341910
74	0.0216081629
75	0.0216882200
76	0.0214639296
77	0.0220528682
78	0.0218804228
79	0.0212413921
80	0.0184215912
81	0.0175764716
82	0.0202792378
83	0.0197332420
84	0.0207997843
85	0.0203848336
86	0.0206717797
87	0.0188061048
88	0.0175289113
89	0.0186452647
90	0.0182943651
91	0.0200458272
92	0.0227848735
93	0.0165164327
94	0.0380600881
95	0.0360698810
96	0.0352114324
97	0.0182680230
98	0.0369083515
99	0.0205104312
100	0.0177838209
