1	12.0135036156
2	12.1823151727
3	12.6928925469
4	13.6595171848
5	13.7681043101
6	13.7850298996
7	13.9078124369
8	14.4935946566
9	14.6491134401
10	14.6726235744
11	14.7111402784
12	14.7245848960
13	14.7377124624
14	14.7540029934
15	14.7697941196
16	14.7816941368
17	14.7919985533
18	14.8150721316
19	14.8277430008
20	14.8338407231
21	14.8374185523
22	14.8399611547
23	14.8464135662
24	14.8481420513
25	14.8538387527
26	14.8594580723
27	14.8615794939
28	14.8620933479
29	14.8688065726
30	14.8690926108
31	14.8709010854
32	14.8720331066
33	14.8720984330
34	14.8729956585
35	14.8731140193
36	14.8731650533
37	14.8731919669
38	14.8722083563
39	14.8738888535
40	14.8740455341
41	14.8750326589
42	14.8759941034
43	14.8780638520
44	14.8786008841
45	14.8812222865
46	14.8813312524
47	14.8831770666
48	14.8829438369
49	14.8831233994
50	14.8846637993
51	14.8849909301
52	14.8855112504
53	14.8857210463
54	14.8858180876
55	14.8860330935
56	14.8875934170
57	14.8874995836
58	14.8878955155
59	14.8874456583
60	14.8869644456
61	14.8884972164
62	14.8879951142
63	14.8883630835
64	14.8889812060
65	14.8887309362
66	14.8889820255
67	14.8887274086
68	14.8891814275
69	14.8894195157
70	14.8897053275
71	14.8889385587
72	14.8892526038
73	14.8907778799
74	14.8911423051
75	14.8909521170
76	14.8909468136
77	14.8916704081
78	14.8919020293
79	14.8923955405
80	14.8922087465
81	14.8935130389
82	14.8941423365
83	14.8942753007
84	14.8943558512
85	14.8944782071
86	14.8951559423
87	14.8951601423
88	14.8952422022
89	14.8954375717
90	14.8957059920
91	14.8959452744
92	14.8975706447
93	14.8974244364
94	14.8972189645
95	14.8978488403
96	14.8975564051
97	14.8976297148
98	14.8976867027
99	14.8977092877
100	14.8981711721
