1	0.0000000000
2	0.1967074871
3	0.1409901352
4	0.2181770114
5	0.3932697628
6	0.1440102311
7	0.3059353072
8	0.1215452241
9	0.3011255401
10	0.0737797594
11	0.1675650399
12	0.0648303811
13	0.0521611166
14	0.0361629956
15	0.0296031272
16	0.0493604961
17	0.0396919896
18	0.0616072416
19	0.0304364981
20	0.0323440558
21	0.0300415341
22	0.0356890879
23	0.0477458153
24	0.0343385064
25	0.0321684481
26	0.0307714577
27	0.0405119708
28	0.0340281643
29	0.0354539360
30	0.0349176838
31	0.0429648809
32	0.0390299492
33	0.0354781810
34	0.0401298985
35	0.0405564479
36	0.0276848869
37	0.0378224871
38	0.0367877186
39	0.0350603500
40	0.0208227866
41	0.0285634872
42	0.0280451721
43	0.0301821879
44	0.0334762801
45	0.0306342898
46	0.0317528243
47	0.0304321047
48	0.0185658675
49	0.0232373476
50	0.0215684355
51	0.0230591433
52	0.0238270571
53	0.0188607211
54	0.0195645760
55	0.0189199371
56	0.0155770247
57	0.0165016519
58	0.0141955100
59	0.0255345026
60	0.0273805633
61	0.0290689637
62	0.0287086459
63	0.0381273935
64	0.0416544206
65	0.0301302605
66	0.0284333537
67	0.0293657112
68	0.0261625992
69	0.0234890396
70	0.0246653540
71	0.0241850891
72	0.0251725474
73	0.0195752531
74	0.0229462531
75	0.0429425509
76	0.0417393404
77	0.0435005068
78	0.0429078791
79	0.0420266792
80	0.0415205102
81	0.0400238722
82	0.0138477876
83	0.0176715315
84	0.0206721177
85	0.0181802337
86	0.0186515364
87	0.0200698846
88	0.0276884226
89	0.0299860193
90	0.0300992737
91	0.0303981698
92	0.0268205741
93	0.0270609521
94	0.0276482971
95	0.0284593228
96	0.0398870391
97	0.0368872993
98	0.0373234432
99	0.0325094621
100	0.0255676496
