-8.2659	-0.51366	391.8	-0.80728
-0.38456	-6.0716	119.2	-0.02341
-0.18057	-3.0518	68	0
-2.7976	-10.375	207.5	0
-7.8746	-3.9732	340.8	-0.2845
-8.0827	-1.7745	399.5	-0.13632
-3.8454	-0.16021	400.2	-4.116
-12.933	-0.60425	324	-0.44007
-9.1078	-1.2434	384.5	-0.070746
-2.451	-7.297	172.5	-0.020181
-6.3914	-3.7928	309	-0.17086
-12.289	-2.5515	388.4	-0.36962
7.8338	0.36602	400.6	-4.7227
-13.895	-4.7346	339.2	-0.41565
-10.621	-3.4717	307.5	-0.31462
-12.881	-1.213	400	-0.23283
-2.3741	-0.12505	400	-7.2735
-4.3145	-8.4224	296.1	-0.18901
-15.309	-0.3321	298.3	-1.0416
-0.19626	-2.8872	93	-0.068429
3.567	0.17714	400	-8.198
-0.33612	-0.0148	400	-61.426
1.2548	0.058988	399.7	-19.165
-2.0431	-9.9468	248.6	0
7.4627	0.30383	400.6	-4.5161
-13.795	-3.3146	368.2	-0.42313
-10.683	-2.2959	400	-0.31617
-1.6394	-10.528	294.2	-0.0274
-9.5206	-2.3631	302.2	-0.17311
3.6554	0.18157	400	-8.0529
-0.62399	-9.9082	279.8	0
-11.879	-3.6276	302.5	-0.34918
-0.9687	-10.145	201.2	0
-10.013	-5.651	230.8	-0.29516
-7.3414	-0.27593	359.4	-1.8683
-0.13191	-4.7689	89.3	0
-5.3057	-4.2153	269	-0.10055
-0.98328	-0.03728	400.2	-33.494
-2.2832	-8.8446	250.7	-0.046279
-6.4673	-6.9316	207.6	-0.19013
3.9524	0.18251	399.5	-7.2975
-10.47	-0.90485	383.7	-0.13946
-3.5775	-5.6265	244	-0.073286
-9.7121	-0.38866	399.6	-0.9073
-1.8154	-10.789	248.8	0
-5.2577	-0.30229	400	-2.264
-4.0776	-0.17167	400.3	-3.7784
-10.046	-5.4343	263.5	-0.3248
-12.793	-1.7722	299.3	-0.1861
-20.373	-1.2155	284.3	-0.26288
-11.738	-0.5534	393.2	-0.4122
-15.658	-2.0034	317	-0.33045
-0.20556	-7.4469	146.6	0
-3.0302	-0.14249	399.6	-5.4006
-15.212	-2.2061	274	-0.28452
-3.2969	-5.5808	283.6	-0.090591
-2.2523	-0.11218	399.2	-7.815
-19.783	-1.0176	292.8	-0.22458
-7.2023	-0.38462	374	-1.4248
-9.0672	-2.4081	399.4	-0.27135
-0.80023	-0.024473	343	-32.849
11.328	0.26094	353	-3.811
-3.1415	-7.5725	189.5	-0.04992
-1.2688	-8.6616	153.8	0
-22.333	-2.2351	346	-0.47609
-13.968	-2.3008	266	-0.25176
-0.050661	-1.8643	49.7	-0.013401
-8.2707	-0.38967	353	-1.2763
-0.23707	-4.0257	82	-0.0050999
-9.3155	-0.81719	400	-0.24534
-10.511	-1.3234	362	-0.083943
-0.27436	-7.3413	154	0
-10.706	-1.4367	400.5	-0.18784
-1.6479	-0.063337	399.7	-12.325
-0.2846	-4.8125	90	-0.0035507
-1.9994	-7.1328	198.6	-0.0079509
-3.3692	-0.13754	400	-4.958
-7.3623	-2.5166	400.2	-0.21695
-10.334	-0.99355	399.8	-0.098452
-4.8424	-0.21004	399.9	-2.9117
-10.453	-1.8815	346.4	-0.18921
-1.4291	-7.7664	212.7	0
-10.146	-1.0364	399.8	-0.093264
-5.6163	-4.407	399.6	-0.25917
-0.95594	-10.159	204.8	0
-21.764	-0.94988	301.8	-0.28143
-4.6382	-7.2134	194.6	-0.10225
-2.6347	-10.268	217.5	-0.014282
-6.7404	-0.34209	388	-1.5764
-4.6285	-4.9652	311.8	-0.15355
-8.3456	-3.1266	325.5	-0.23194
-2.1973	-9.7332	217.3	-0.010555
-4.1524	-6.902	220.5	-0.11036
-12.108	-3.753	353.2	-0.39629
-5.2168	-7.6394	163.2	-0.076098
-7.2047	-5.0685	311.6	-0.27932
-7.4993	-4.7524	277	-0.24585
-4.4241	-4.3321	290.5	-0.1125
-6.4557	-6.7787	235	-0.22106
-5.8232	-4.4201	400.2	-0.2707
-7.2057	-7.0668	351.6	-0.30443
-12.115	-2.0848	289.7	-0.20516
-1.9004	-10.153	323.2	-0.069094
-1.1324	-4.9476	167.2	-0.0051226
-1.2304	-10.265	257.6	0
-2.0399	-9.4535	217.7	-0.0061148
-3.5216	-10.175	239	-0.047066
-7.4759	-4.6487	322.2	-0.28273
-1.2241	-5.0588	175.6	-0.011915
-7.1964	-2.392	367.5	-0.15407
10.128	0.47628	400.2	-4.2241
-8.5539	-3.0297	328.5	-0.23557
-5.2578	-0.23328	400.1	-2.5324
-5.7927	-5.7807	365.4	-0.28088
-7.1483	-0.23912	351.6	-2.1882
-11.347	-3.6446	233	-0.2516
-0.84685	-7.7423	313.6	0
-0.48674	-3.9909	114.8	-0.019055
-3.2514	-9.3281	196.8	-0.048407
-0.58045	-4.2868	137.4	-0.045413
-11.257	-5.3623	318.4	-0.37478
-10.627	-1.4308	400	-0.18964
-8.2866	-3.6096	263.9	-0.19355
5.4267	0.25106	400	-5.8377
2.9026	0.13527	400.3	-9.2604
-14.683	-4.6684	247	-0.36595
-1.5316	-10.859	233	0
-7.4841	-0.49947	399.3	-0.95917
-11.151	-0.68738	399.6	-0.25552
-7.4774	-4.525	325.4	-0.28066
-1.6273	-9.2615	186.1	0
9.5203	0.49724	400	-4.846
-0.38856	-5.4276	142.8	-0.059745
0.093115	0.0040848	400.6	-220.87
-9.0497	-1.3764	391.4	-0.077858
-3.148	-10.242	213	0
-2.1416	-9.5906	251.8	0
-9.4616	-4.8745	216.4	-0.24041
-9.2757	-0.85318	399.9	-0.21646
-3.6783	-4.6496	275	-0.071349
-1.2641	-10.215	264.8	0
-5.3614	-4.6666	245	-0.12522
-2.4644	-8.3021	151.5	0
-17.355	-2.935	260.3	-0.37018
-28.881	-0.90512	291	-0.38467
2.6229	0.1102	399.8	-9.8418
-7.137	-0.46077	399.8	-1.1109
-15.457	-4.1292	219	-0.33746
-14.285	-1.368	385.5	-0.286
0.075723	0.0027924	400.2	-269.43
-10.782	-0.53637	399.8	-0.48389
-7.2074	-3.3419	295.8	-0.16105
7.6434	0.35636	400.4	-4.7792
-2.3507	-6.2298	192.5	-0.030338
-0.9317	-7.4706	113.5	0
14.931	0.58313	400.4	-3.2391
14.072	0.40409	400.1	-3.0299
-14.88	-2.5575	298	-0.34564
-1.5319	-9.2126	174.8	0
9.9428	0.46644	400	-4.2521
-10.689	-0.52226	400	-0.51408
-4.2247	-8.7939	287.3	-0.17379
-13.336	-1.1831	399.5	-0.24278
5.9381	0.27586	400.5	-5.5079
-13.247	-3.0839	372.8	-0.40768
-5.5512	-3.0808	316.8	-0.074253
-15.031	-0.88617	370.6	-0.19378
-0.050392	-0.0022131	400.4	-401.68
-18.086	-1.5789	305.5	-0.30644
-3.2468	-10.08	240.5	-0.056719
-8.7471	-4.2266	244.8	-0.22681
-5.3581	-5.442	220.6	-0.12488
1.9444	0.082244	399.6	-12.761
-8.1872	-2.0148	356.2	-0.12854
2.7684	0.13743	400	-9.9451
-3.0195	-10.15	330.2	-0.010786
-10.619	-2.3119	399.4	-0.31508
-3.2337	-8.4069	215.8	-0.070287
-9.5394	-0.37554	399.8	-0.96463
-13.448	-3.7779	266.2	-0.35109
0.53625	0.023206	399.8	-45.769
-8.5189	-2.9103	287.4	-0.18363
5.3237	0.24611	399.9	-5.9096
-10.469	-3.1386	256.8	-0.22662
-12.017	-3.6494	251.3	-0.29738
-3.5202	-0.16915	400.2	-4.3843
-7.1129	-0.4244	400	-1.1816
-0.29366	-7.6376	162.6	0
-0.89769	-9.9129	197	0
-2.089	-10.861	273.2	0
-12.164	-1.2891	399.5	-0.21937
0.27076	0.01288	399.7	-81.234
-2.1826	-8.6874	245.8	0
-8.3996	-3.1497	279.8	-0.17936
-17.806	-0.95885	399.5	-0.33604
-7.5974	-3.7902	347	-0.26924
-0.57314	-6.2329	225.4	0
-14.225	-3.3125	311	-0.38897
-2.1454	-10.635	327	-0.066636
10.26	0.54027	400	-4.7429
-11.336	-1.3793	399.5	-0.20244
-1.5873	-11.143	257	0
-5.1034	-0.22544	400.4	-2.656
-3.7568	-7.2355	183.2	-0.064297
-0.60477	-11.356	300.6	0
-2.004	-0.078254	400.2	-9.6287
-8.7376	-2.4665	396	-0.26745
-12.038	-0.70582	344.1	-0.31037
-4.1399	-4.3763	263.4	-0.076335
-0.28676	-0.014532	400	-76.302
-1.533	-11.156	258	0
-10.626	-2.1605	329.8	-0.22073
-3.6341	-9.5833	198.6	-0.053832
-8.1756	-1.7607	399.5	-0.1384
-2.7107	-10.413	343	-0.079302
-10.943	-0.82876	400.2	-0.13559
-1.9807	-11.051	277	0
-5.601	-0.29118	387.3	-2.1893
-5.3613	-4.0073	305	-0.1188
-0.87684	-6.734	130.8	0
-0.76879	-0.034	399.4	-29.088
-6.2724	-0.34726	400	-1.6302
-11.109	-0.69762	400	-0.2439
4.798	0.2211	399.4	-6.3473
-2.6466	-9.3355	376.4	-0.15095
-3.4162	-7.7994	191.5	-0.060505
-3.6512	-5.2975	296	-0.11376
-7.1695	-5.4419	383	-0.33212
-3.1672	-0.14938	399.4	-5.0959
-0.085186	-3.5126	84.9	-0.036595
-11.198	-1.3874	400	-0.19901
-2.6331	-6.8392	238.8	-0.049
-8.8112	-4.5724	280.5	-0.28768
-0.14539	-5.3762	100.5	0
1.1381	0.053532	399.6	-20.989
-3.6132	-0.14899	400.1	-4.5
-2.7521	-8.4207	400.2	-0.18148
-5.7321	-6.2835	353.7	-0.27883
-5.4694	-8.8025	232.6	-0.16879
-3.3473	-6.8726	317.8	-0.15605
-0.36276	-5.8397	101.8	0
-19.45	-1.1616	319.3	-0.29669
14.899	0.5765	399.4	-3.2319
-0.39774	-6.1612	105.2	0
-12.904	-3.0503	318	-0.35685
-0.2185	-3.0278	111.8	-0.12831
-4.5718	-8.142	304.8	-0.20806
-0.40977	-6.1234	178.5	0
-0.19216	-0.0097258	400	-110.74
-12.431	-1.2633	399.5	-0.2248
-9.1465	-1.2375	399.8	-0.074956
-1.298	-6.23	154.6	0
-0.47684	-0.024226	400	-47.354
-8.1842	-0.60548	399.6	-0.65746
-7.3088	-7.0773	231.5	-0.245
-1.4697	-0.066248	399.8	-13.098
-14.425	-0.48285	380.2	-0.45217
-14.159	-2.3628	397	-0.40339
-6.9801	-6.8732	174.2	-0.14491
-1.6775	-0.082643	399.7	-11.128
1.0331	0.051644	400	-23.316
-10.973	-2.2761	400.4	-0.32316
-8.5888	-0.29818	349.6	-1.564
-18.961	-1.6174	326.8	-0.35626
-0.71788	-8.5879	287.9	0
-18.162	-3.4964	271	-0.41323
9.964	0.523	400	-4.7809
-9.4024	-0.71241	399.8	-0.35776
-14.625	-1.0721	400.5	-0.26647
-15.039	-2.0751	350	-0.35964
-6.471	-5.8115	293.6	-0.25772
-3.0785	-0.14565	400.2	-5.2713
-11.357	-2.2719	400.2	-0.3333
-14.466	-2.7303	293.2	-0.34301
-3.1067	-0.15006	391.1	-5.3544
-0.94021	-0.045565	399.5	-21.556
-8.6085	-0.2427	321.5	-2.042
-23.687	-1.0239	393.5	-0.44846
3.4527	0.16105	400.8	-8.0754
-10.302	-1.6881	387.5	-0.20362
-14.801	-3.231	373	-0.4406
-3.5021	-0.1819	399.7	-4.3394
-10.249	-3.5617	276.8	-0.27564
-8.6334	-0.47881	370.9	-0.90552
-7.7979	-7.9989	213	-0.19708
-3.6409	-6.6584	262.8	-0.1065
-5.6535	-0.25679	400.3	-2.2215
-6.4172	-0.38989	399.9	-1.471
-0.35741	-5.8174	104.4	-0.0041034
-5.1902	-6.0809	244.5	-0.17836
-1.7377	-0.067229	400.1	-11.494
-10.304	-0.34873	342.6	-1.1609
-1.3046	-4.7926	195.4	-0.052296
3.2047	0.14854	399.7	-8.5664
-0.58018	-9.7906	266.4	0
-16.566	-2.8405	324.5	-0.41695
-0.98328	-0.03728	400.2	-33.494
-0.36723	-5.7414	163	0
4.6802	0.23337	400	-6.7853
-0.30422	-5.1011	94.2	-0.0048298
-10.65	-4.7432	207.8	-0.25184
-1.434	-10.997	238.2	0
-6.3412	-8.2438	165.7	-0.10951
-5.3131	-4.9408	273.5	-0.14368
-6.38	-5.1051	269	-0.20477
-1.4171	-7.2562	222.6	0
4.3851	0.20286	399.9	-6.7626
-13.147	-1.3217	392.5	-0.25204
3.1553	0.13178	399.8	-8.4443
-18.039	-3.0358	240.2	-0.35905
-8.089	-0.58979	399.8	-0.69591
-3.8303	-0.20211	400.2	-3.7937
-17.37	-0.68351	369.2	-0.22887
-8.3117	-2.5233	309.7	-0.14555
-7.7399	-2.3081	368	-0.17094
-2.4806	-9.1022	249.9	-0.055963
-0.47044	-0.022391	389	-59.988
-9.388	-0.6985	399.7	-0.37484
-5.1109	-0.2872	400.5	-2.3451
-1.4923	-9.295	160.8	0
-2.4803	-9.2697	244.8	-0.051166
-11.579	-4.3369	339	-0.39064
-14.458	-2.3445	398	-0.40848
-15.667	-3.7894	301.5	-0.41605
-13.912	-0.69153	339	-0.23804
-3.2288	-5.2543	292.6	-0.0867
-8.7649	-0.77316	400.4	-0.35458
-9.0945	-5.5801	203	-0.23562
-0.59031	-0.028481	399.8	-37.53
-5.5591	-0.31979	400	-1.9995
-7.515	-0.27993	377.3	-1.7169
-9.5134	-1.5759	399.5	-0.16569
-1.2117	-10.435	204.6	0
-10.466	-5.0586	241.6	-0.30497
-11.917	-0.92355	367.8	-0.10919
-2.2548	-7.1193	214.6	-0.023878
-12.615	-0.29647	348	-1.2226
-10.85	-0.88465	399.8	-0.11446
0.96683	0.045767	400.3	-24.452
-10.407	-3.1644	288.8	-0.2677
-4.6151	-3.6177	319.5	-0.079924
-2.051	-0.10229	400.2	-8.7335
-2.7644	-10.15	356	-0.10783
-1.0436	-10.437	213.2	0
-12.34	-1.2634	400	-0.22201
-4.4785	-5.2794	302.4	-0.17642
-1.3249	-0.064905	400	-14.602
-0.61711	-3.9989	161.2	-0.1001
-12.567	-1.2505	399.5	-0.22757
-10.943	-0.82876	400.2	-0.13559
-7.8851	-0.42744	400.6	-1.0151
-10.283	-1.0098	399.6	-0.096534
-2.4151	-8.7126	127.5	0
-6.0415	-8.8918	221.4	-0.10005
-0.28314	-4.8121	88.4	-0.0005226
-2.5229	-9.9843	359	-0.11435
7.3759	0.34057	399.2	-4.861
-2.6697	-9.9116	363.8	-0.12458
-4.5417	-8.503	297.1	-0.19693
-9.1955	-1.6103	400	-0.15919
-8.5398	-2.0189	379	-0.17958
-3.9118	-0.18989	399.6	-3.7775
11.869	0.5614	400.1	-3.9898
-3.0969	-0.15984	400.9	-5.1295
-9.7823	-2.9631	269.4	-0.20281
-9.065	-2.4007	399.8	-0.27116
-12.388	-3.2258	262.1	-0.29388
-14.081	-1.1275	399.5	-0.25749
-11.504	-1.3523	400	-0.20516
-4.0135	-9.5722	203	-0.070379
-3.8207	-7.1962	319.6	-0.18667
-2.2958	-8.3816	183.6	-0.010113
8.0576	0.256	400.4	-4.2162
-11.63	-1.3387	400	-0.20773
-7.2114	-8.1946	208.5	-0.18207
-3.3414	-4.8543	263	-0.06202
9.8894	0.51866	400	-4.7921
-13.302	-0.71355	359.7	-0.1977
-14.152	-1.1039	400.5	-0.25681
-0.61372	-8.8672	263	0
-3.0302	-0.14249	399.6	-5.4006
-11.172	-2.7595	300.6	-0.27202
-2.2622	-9.752	350.6	-0.10594
-19.695	-1.5436	302.9	-0.32951
-1.0045	-6.2627	185.8	-0.031186
-2.9571	-8.5532	205.8	-0.051642
-1.3823	-6.0995	167.6	0
-12.972	-5.0112	330.8	-0.39891
5.1771	0.25891	400	-6.3727
-1.3928	-10.798	262.4	0
-3.4089	-0.17754	400.6	-4.4898
-0.5605	-8.9685	249.9	0
-12.919	-1.2005	400.5	-0.23219
-21.066	-2.2305	345	-0.46143
-10.941	-4.5305	333	-0.37872
18.148	0.61627	389	-2.9256
-4.4068	-0.10254	397.4	-5.8866
-12.607	-1.2381	400	-0.22728
-1.5991	-5.8625	197.2	-0.012898
-10.606	-0.43614	330	-0.92602
-3.1399	-10.356	219.7	0
-5.2368	-4.347	400.2	-0.23921
-0.90303	-9.3325	220.8	0
-1.3615	-7.2135	101	0
-9.6224	-3.7394	301	-0.29457
-0.40353	-5.6965	90.6	0
-0.7667	-8.8928	191.2	0
-5.2864	-6.0622	355.5	-0.25832
-6.6672	-0.38035	399.8	-1.4119
3.649	0.16933	400.1	-7.7444
-4.3083	-5.0277	241.2	-0.083436
-6.7967	-0.20725	346.4	-2.5792
-14.949	-3.394	274.2	-0.37011
-0.32857	-8.8591	188.1	0
-3.0655	-7.7542	226.8	-0.069077
-0.64149	-7.6595	257.3	0
-3.0707	-4.629	263.5	-0.052456
-0.64857	-6.0604	104.9	0
-4.3664	-0.21703	400.2	-3.1822
2.2005	0.077668	400.6	-11.777
-7.0969	-1.9511	374.2	-0.071146
-4.9923	-0.25492	399.8	-2.555
-23.088	-0.59366	329.9	-0.31457
-8.5746	-0.52324	387.6	-0.76015
-2.0176	-10.123	249.2	0
-20.069	-1.8154	317.6	-0.38939
-11.202	-6.0512	222.2	-0.29874
-12.345	-0.64347	339.1	-0.37869
-1.2084	-0.059099	400.1	-16.207
-7.1218	-3.1582	370.8	-0.2356
-6.6	-6.9229	191.8	-0.17109
-5.7353	-0.30713	400.4	-1.9639
-1.0009	-5.7614	199.8	-0.047027
-1.6756	-10.25	226.2	0
-13.091	-1.1948	400	-0.23684
-1.9714	-5.885	227.8	-0.022034
1.2009	0.034966	341.3	-35.197
-3.381	-10.078	242.8	-0.062741
0.65477	0.032835	400	-36.11
-0.7175	-9.7524	302.6	0
-7.0089	-0.21742	400	-2.1889
-0.18323	-3.7349	92.7	0
-1.7035	-10.495	233	0
-8.0059	-3.6224	282	-0.20544
-2.1936	-10.192	181.7	0
15.531	0.40261	394.3	-2.9119
-0.57284	-6.6184	228.6	0
-2.4827	-0.13107	400	-6.8751
-0.79107	-8.9042	311.3	0
-14.23	-1.0933	365.8	-0.20675
-6.2094	-0.3149	391.4	-1.8172
-2.1609	-5.4224	252.8	-0.035542
