1	3.3325700000
2	0.5205852109
3	0.5294045785
4	0.5648551529
5	0.6587569844
6	0.6973000075
7	0.7953266898
8	0.8243795609
9	0.9737382739
10	1.0820914798
11	1.1596283135
12	1.4454598777
13	1.6029544317
14	1.6802283702
15	1.7316512873
16	1.8338173463
17	1.9044415074
18	1.9623495043
19	2.0264697033
20	2.0526640649
21	2.0743067875
22	2.0901751292
23	2.1139410123
24	2.1444490135
25	2.1535733231
26	2.1667781751
27	2.2296705995
28	2.2710748141
29	2.2840936310
30	2.2881009270
31	2.2857398624
32	2.2986148441
33	2.3015111586
34	2.3078327219
35	2.3167471758
36	2.3235843018
37	2.3247743244
38	2.3240233170
39	2.3314745273
40	2.3350133164
41	2.3706790096
42	2.3932691734
43	2.3971828804
44	2.4072145163
45	2.4205503037
46	2.4207972956
47	2.4257542552
48	2.4306135490
49	2.4322653677
50	2.4484568150
51	2.4497346682
52	2.4512110416
53	2.4619995502
54	2.4621818363
55	2.4697863493
56	2.4235971845
57	2.4258482658
58	2.4355042997
59	2.1887461061
60	2.1842288391
61	2.2042377670
62	2.2085082011
63	2.2146592882
64	2.2308573154
65	2.2006109253
66	2.2024986278
67	2.1901733909
68	2.2204609315
69	2.2222680528
70	2.2362942493
71	2.2362956419
72	2.2194999361
73	2.2150876464
74	2.2034351393
75	2.2040178636
76	2.2153829618
77	2.2186532990
78	2.2186746311
79	2.2195277416
80	2.2220871365
81	2.2222836950
82	2.2232419873
83	2.2449044753
84	2.2440565160
85	2.2527153905
86	2.2527800919
87	2.2533262182
88	2.2725898865
89	2.2833630411
90	2.2852206069
91	2.2852206069
92	2.3033147754
93	2.2939956103
94	2.2947480765
95	2.2947755544
96	2.3005151198
97	2.3011086172
98	2.3030467581
99	2.3029267252
100	2.3091822723
