1	5.7279738519	0.7580010268
2	6.3813134449	0.8049100773
3	5.2961914804	0.7239636784
4	6.2242776797	0.7940889593
5	1.3545707717	0.1318017004
6	1.1548607996	0.0625296400
7	0.9336583642	-0.0298120078
8	0.9954894314	-0.0019633463
9	1.0339153171	0.0144849693
10	1.0428404323	0.0182178610
11	0.7978563884	-0.0980752733
12	0.4846819671	-0.3145431382
13	0.4069676051	-0.3904401595
14	0.2634049521	-0.5793760644
15	0.2639360131	-0.5785013479
16	0.2678555972	-0.5720992741
17	0.2691404996	-0.5700209458
18	0.2738813377	-0.5624375597
19	0.2738813377	-0.5624375597
20	0.2734163746	-0.5631754796
21	0.2734163746	-0.5631754796
22	0.2734163746	-0.5631754796
23	0.2734163746	-0.5631754796
24	0.2734163746	-0.5631754796
25	0.2734163746	-0.5631754796
26	0.2734163746	-0.5631754796
27	0.6479112809	-0.1884844584
28	0.6348469515	-0.1973309615
29	0.5561244202	-0.2548280340
30	0.5561244202	-0.2548280340
31	0.5561244202	-0.2548280340
32	0.5561244202	-0.2548280340
33	0.5561244202	-0.2548280340
34	0.5809569383	-0.2358560572
35	0.5809569383	-0.2358560572
36	0.5809569383	-0.2358560572
37	0.5809588584	-0.2358546219
38	0.5809588584	-0.2358546219
39	0.5299004538	-0.2758057086
40	0.5299004538	-0.2758057086
41	0.5299004538	-0.2758057086
42	0.5299004538	-0.2758057086
43	0.5299004538	-0.2758057086
44	0.5299004538	-0.2758057086
45	0.5302175775	-0.2755458789
46	0.2583221612	-0.5878383346
47	0.2583221612	-0.5878383346
48	0.2583221612	-0.5878383346
49	0.2583221612	-0.5878383346
50	0.2583221612	-0.5878383346
51	0.2268664391	-0.6442297455
52	0.2268664391	-0.6442297455
53	0.2268664391	-0.6442297455
54	0.2268664391	-0.6442297455
55	0.2268664391	-0.6442297455
56	0.2268664391	-0.6442297455
57	0.2268664391	-0.6442297455
58	0.2268664391	-0.6442297455
59	0.2580341870	-0.5883227504
60	0.2580341870	-0.5883227504
61	0.2580341870	-0.5883227504
62	0.2580341870	-0.5883227504
63	0.2326145611	-0.6333631030
64	0.2326145611	-0.6333631030
65	0.2326145611	-0.6333631030
66	0.2326145611	-0.6333631030
67	0.2326145611	-0.6333631030
68	0.2326145611	-0.6333631030
69	0.2326145611	-0.6333631030
70	0.2326145611	-0.6333631030
71	0.2326145611	-0.6333631030
72	0.2326145611	-0.6333631030
73	0.2326145611	-0.6333631030
74	0.2326145611	-0.6333631030
75	0.2326145611	-0.6333631030
76	0.2326145611	-0.6333631030
77	0.2326145611	-0.6333631030
78	0.2326145611	-0.6333631030
79	0.2326145611	-0.6333631030
80	0.2326145611	-0.6333631030
81	0.2326145611	-0.6333631030
82	0.2323265110	-0.6339012296
83	0.2323265110	-0.6339012296
84	0.2278703226	-0.6423122328
85	0.2278703226	-0.6423122328
86	0.2279012009	-0.6422533863
87	0.2279012009	-0.6422533863
88	0.2279012009	-0.6422533863
89	0.2279012009	-0.6422533863
90	0.2279012009	-0.6422533863
91	0.2279012009	-0.6422533863
92	0.2279012009	-0.6422533863
93	0.2277081301	-0.6426214630
94	0.2277081301	-0.6426214630
95	0.2277081318	-0.6426214597
96	0.2277081318	-0.6426214597
97	0.2277081318	-0.6426214597
98	0.2277081318	-0.6426214597
99	0.2276456000	-0.6427407395
100	0.2276456000	-0.6427407395
