1	713.9862363302
2	784.2089687495
3	810.4180202804
4	840.1081320307
5	846.6854631687
6	854.4927949615
7	855.9487318611
8	860.2843398947
9	862.6786860808
10	866.1503375340
11	876.7298727948
12	877.4566979821
13	877.6179606581
14	877.6205975218
15	879.0276392167
16	879.0271120072
17	879.4651625555
18	879.4886234934
19	880.8829295864
20	880.9020824301
21	883.5473692615
22	883.5455837296
23	881.4990420251
24	881.5664138576
25	881.5664138576
26	881.5664138576
27	881.5664138576
28	881.5675533366
29	880.6377510140
30	880.6467756062
31	880.6467756062
32	881.4592027267
33	881.4540304148
34	880.6547958468
35	880.6620846465
36	882.4706191800
37	883.1791042894
38	883.2433044732
39	883.2589414949
40	883.5806077010
41	883.5844326275
42	883.6745034517
43	883.6745034517
44	883.6102124178
45	883.6102124178
46	883.7676728811
47	884.7152657075
48	884.7152657075
49	884.2503644724
50	865.5889315023
