1	644.6629661624
2	676.0589332569
3	715.6676198442
4	756.4909551190
5	767.9362812354
6	801.7096199918
7	815.7478100215
8	829.3816283130
9	833.2958911986
10	842.2606670339
11	845.7356114225
12	849.3805444303
13	853.4283327396
14	856.9784295997
15	866.5185920799
16	867.7563923223
17	873.1789495285
18	875.0396933921
19	875.1844157722
20	875.2610435893
21	878.0074853701
22	878.0537177744
23	879.4352712751
24	880.0278300273
25	880.1496979919
26	880.4089583824
27	881.2663462376
28	884.1533030090
29	884.2039620585
30	884.4415702652
31	884.5162565304
32	884.5249078376
33	885.3494937228
34	885.3852743821
35	885.4858162759
36	885.5869604864
37	885.9002252113
38	885.9176509540
39	885.9335771516
40	885.9429364784
41	886.0609611844
42	886.2096468116
43	886.2389155142
44	886.2737391769
45	886.2911286929
46	886.4618881196
47	886.4886188812
48	886.7588425691
49	886.7953878843
50	886.8059282377
