1	84.7403198130
2	85.1911052146
3	85.5201104831
4	86.0258738510
5	86.1742134934
6	86.3075622715
7	86.8187118522
8	86.8574442261
9	86.9655009713
10	86.9943027256
11	87.0051435092
12	87.0097655286
13	87.0148972511
14	87.0696141294
15	87.0951090893
16	87.1143735399
17	87.1310856748
18	87.1328376829
19	87.1341000544
20	87.1431621681
21	87.1444144516
22	87.1456242481
23	87.1468069585
24	87.1542559306
25	87.1558733947
26	87.1565511606
27	87.1574965597
28	87.1576299955
29	87.1579710577
30	87.1584084240
31	87.1590694436
32	87.1594708458
33	87.1599702277
34	87.1603702264
35	87.1605511615
36	87.1625242917
37	87.1636492511
38	87.1637996530
39	87.1639296152
40	87.1639949000
