1	0.0676678353
2	0.0711792688
3	0.0777518075
4	0.0754796012
5	0.0766883709
6	0.0391536858
7	0.0426903609
8	0.1031431024
9	0.0989986751
10	0.0585211871
11	0.0758903842
12	0.0359270944
13	0.0390886617
14	0.0391340351
15	0.0413853371
16	0.0396334215
17	0.0352928295
18	0.0384545984
19	0.0434571923
20	0.0451699067
21	0.0449505145
22	0.0375498964
23	0.0404055169
24	0.0339342236
25	0.0384595700
26	0.0294693365
27	0.0274226322
28	0.0249633864
29	0.0201998788
30	0.0197239433
31	0.0257609299
32	0.0259563994
33	0.0265879332
34	0.0275841246
35	0.0265225616
36	0.0276794681
37	0.0272283325
38	0.0267621827
39	0.0257758179
40	0.0238488280
41	0.0239557025
42	0.0238253456
43	0.0219293319
44	0.0216479870
45	0.0214587610
46	0.0220078702
47	0.0221462353
48	0.0266769848
49	0.0264816983
50	0.0000000000
