1	557.6842575602
2	583.5220237894
3	610.9296860510
4	628.7909258849
5	644.5616014973
6	649.5400485056
7	662.2611291686
8	670.5199810000
9	680.8363134594
10	686.7327666905
11	689.6299981773
12	694.2237982031
13	702.8466445393
14	704.6136426419
15	710.1812129123
16	711.4996246267
17	712.2744095888
18	713.7381197146
19	714.3156119560
20	715.4066621690
21	715.4920352817
22	716.5646714150
23	716.6191466433
24	717.2891299757
25	719.9325480116
26	720.0132399206
27	720.0870665123
28	720.1267667869
29	720.3050157412
30	720.3742119791
31	720.5999610970
32	720.9142304042
33	720.9304421166
34	720.9509633791
35	721.0242323368
36	721.0807703708
37	721.2000761064
38	721.2334921595
39	721.2378354710
40	721.3337650424
41	721.3383874759
42	721.3429641460
43	721.3891947797
44	721.4051444487
45	721.4140095862
46	721.4613663707
47	721.4769645108
48	721.4803675086
49	721.5840749514
50	721.6082928352
