1	435.2808833520
2	459.3194395024
3	509.8170462456
4	517.8442279707
5	537.9368392154
6	540.1525298336
7	548.3244905580
8	584.5799645490
9	594.9498975134
10	607.0183331013
11	621.1994459766
12	633.2794199150
13	645.2213991041
14	647.9749284151
15	651.5720351678
16	654.6578839850
17	660.6807996683
18	670.9458588238
19	675.2767695630
20	680.3749860720
21	686.9789600101
22	690.4618028523
23	692.1477784042
24	692.5759623004
25	692.8889408783
26	696.6327592056
27	698.0650686957
28	699.9379878816
29	700.5207520833
30	702.2276654804
31	703.4138952674
32	704.8339386122
33	706.6289896359
34	706.6817592582
35	706.7008397696
36	706.9069424313
37	707.9674435747
38	708.3842227938
39	708.3982762648
40	708.6577880551
41	708.7118210829
42	708.8476160284
43	708.8726499565
44	708.9798756069
45	709.1628349344
46	709.4471385541
47	709.6713179609
48	710.1692635059
49	710.1705970524
50	710.2037046945
51	710.6541349313
52	710.6756504494
53	710.6783366662
54	710.6801579399
55	710.8254769458
56	710.8276670570
57	710.8300577968
58	710.8317042069
59	711.0369346340
60	711.0571394417
61	711.0582614271
62	711.0692755393
63	711.0695646836
64	711.2141324436
65	711.2186211860
66	711.2192509885
67	711.3532686136
68	711.3541990012
69	711.3545380403
70	711.3548645002
71	711.3613874472
72	711.3617906206
73	711.3624032900
74	711.3624032900
75	711.4598854026
76	711.4599598154
77	711.4604569997
78	711.4607202690
79	711.4607521160
80	711.4617796765
81	711.4619519096
82	711.4661899012
83	711.4662893541
84	711.4668966945
85	711.4873548230
86	711.4874705469
87	711.4880201280
88	711.4881503980
89	711.4882388834
90	711.4980075668
91	711.5127386542
92	711.5161339963
93	711.5163778498
94	711.5163806554
95	711.5273719636
96	711.5540680899
97	711.5541344492
98	711.5544494987
99	711.5545362263
100	711.5547432397
101	711.5547823887
102	711.5550846291
103	711.5731489088
104	711.5732548599
105	711.5732820659
106	711.5733246647
107	711.5733476710
108	711.6027577366
109	711.6030276990
110	711.6030285382
111	711.6031389331
112	711.6247779587
113	711.6250948702
114	711.7370596834
115	711.7371031523
116	711.7371053670
117	711.7373895667
118	711.7449291697
119	711.7449320929
120	711.7450649563
121	711.7750255346
122	711.7755427839
123	711.7756264468
124	711.7756863425
125	711.7759152409
126	711.7937701414
127	711.8504364206
128	711.8505007172
129	711.8505436692
130	711.8505439862
131	711.8506950557
132	711.8542707051
133	711.8545966658
134	711.8547737767
135	711.8547738508
136	711.8547738949
137	711.8676913422
138	711.8676962790
139	711.8686574564
140	711.8686574564
141	711.8686808166
142	711.8688429093
143	711.8688524392
144	711.8689129526
145	711.8689243833
146	711.8689293832
147	711.8691004918
148	711.8691069531
149	711.8691492504
150	711.8691539503
151	711.8691843688
152	711.8723861737
153	711.8724260787
154	711.8788216121
155	711.8913795550
156	711.8913879911
157	711.8913888605
158	711.8913892918
159	711.8926462823
160	711.8961362710
161	711.8961513206
162	711.8961559782
163	711.8961621055
164	711.8963968537
165	711.8964084602
166	711.8964112108
167	711.8964289417
168	711.8965221671
169	711.8965430990
170	711.8965433296
171	711.9050427282
172	711.9050682084
173	711.9050714809
174	711.9121692019
175	711.9264021668
176	711.9264030762
177	711.9264110785
178	711.9264151581
179	711.9264151581
180	711.9264217883
181	711.9264522538
182	711.9264620356
183	711.9264671898
184	711.9264682359
185	711.9264829446
186	711.9265881276
187	711.9342244434
188	711.9423120995
189	711.9424264879
190	711.9424296314
191	711.9424543465
192	711.9424592308
193	711.9427917505
194	711.9503685529
195	711.9503936135
196	711.9504011526
197	711.9504174257
198	711.9504219602
199	711.9504605532
200	711.9504605532
201	711.9504843393
202	711.9504920146
203	711.9509243581
204	711.9981753673
205	711.9984557460
206	711.9984570319
207	711.9984693819
208	711.9984693839
209	712.0018397314
210	712.0019454012
211	712.0143425278
212	712.0143650593
213	712.0143686996
214	712.0143703799
215	712.0143742555
216	712.0143847792
217	712.0144056071
218	712.0144055768
219	712.0144238066
220	712.0144238066
221	712.0144300171
222	712.0150139913
223	712.0192023066
224	712.0192023129
225	712.0192101401
226	712.0192170123
227	712.0211688402
228	712.0211888201
229	712.0270947977
230	712.0271146114
231	712.0271861768
232	712.0273718626
233	712.0273716581
234	712.0350685148
235	712.0350713802
236	712.0361128117
237	712.0361604648
238	712.0361605230
239	712.0521783664
240	712.0521784458
241	712.0521844137
242	712.0521929317
243	712.0521934980
244	712.0521945430
245	712.0521984047
246	712.0548353479
247	712.0575481691
248	712.0575509645
249	712.0575651632
250	712.0575659979
